Country,Year,Emisiones en MTCO2,Value_PIB Real Hist. ,Value_PIB Manufacturero Hist. ,Value_Hist. Export. Plásticos,Value_Hist. Import. Plásticos,Tasa de Desempleo,Tasa de Cambio,Productividad,Fuerza Laboral / Pob. Econ. Activa,Value_PIB minero,Value_Hist. Población Mundial,Value_Hist. Crecimiento Pob. Mun,Value_Población 0-14,Value_Población 15-64,Value_Población +65,Leyes sobre Economía Circular,,
Canada,1961,194.0007,41038192838,0,0,0,,1.013062516,,0,0,18271000,1.999184557,6195981,10682072,1392947,0,,
Canada,1962,206.9908,42336211556,0,0,0,,1.068769224,,0,0,18614000,1.859888233,6319062,10874824,1420113,0,,
Canada,1963,210.9108,45140337827,0,0,0,,1.078514344,,0,0,18964000,1.862845928,6422614,11094519,1446868,0,,
Canada,1964,237.5777,49503663836,0,0,0,,1.078598419,,0,0,19325000,1.885714943,6504983,11343971,1476046,0,,
Canada,1965,251.917,54649410479,0,0,0,,1.077984284,,0,0,19678000,1.810166597,6558393,11612010,1507597,0,,
Canada,1966,259.0744,61252415405,0,0,0,,1.077341567,,0,0,20048000,1.862813771,6588218,11917870,1541912,0,,
Canada,1967,281.637,65856924424,0,0,0,,1.078710424,,0,0,20412000,1.799356505,6588526,12245902,1577573,0,,
Canada,1968,303.2613,72048833006,0,0,0,,1.077471401,,0,0,20744000,1.613408503,6562484,12567366,1614150,0,,
Canada,1969,307.1192,79405011125,0,0,0,4.7,1.076780513,,0,0,21028000,1.359783472,6511122,12865646,1651231,0,,
Canada,1970,341.1772,88192257632,0,0,0,5.9,1.044218744,,0,1.299737211,21324000,1.3978316,6434953,13199949,1689098,0,,
Canada,1971,352.2874,99606454744,0,0,0,6.4,1.009810544,,0,0.942167857,21962032,2.948194528,6443489,13764507,1754036,0,,
Canada,1972,380.7917,1.13464E+11,0,0,0,6.3,0.990662556,,0,0.862279378,22218463,1.160846567,6344041,14078785,1795637,0,,
Canada,1973,381.2732,1.31764E+11,0,0,0,5.6,1.00009014,,0,1.709724615,22491777,1.222616584,6244459,14403863,1843456,0,,
Canada,1974,389.6169,1.60949E+11,0,0,0,5.4,0.978017526,,0,1.770850806,22807969,1.396021669,6151890,14761312,1894767,0,,
Canada,1975,396.7868,1.7442E+11,0,0,0,,1.017159263,,0,0.788855386,23143275,1.459424913,6064169,15127188,1951918,0,,
Canada,1976,398.9623,2.07272E+11,0,0,0,7.09,0.986028304,,0,0.74359396,23449808,1.315806566,5969760,15465136,2014912,0,,
Canada,1977,407.7904,2.12325E+11,0,0,0,8.049,1.063441611,,0,0.594436696,23725843,1.170256878,5869340,15774846,2081657,0,,
Canada,1978,415.5287,2.1937E+11,0,0,0,8.376,1.140659171,,0,0.360267309,23963203,0.995456944,5759148,16054086,2149970,0,,
Canada,1979,441.6768,2.43891E+11,0,0,0,7.525,1.171424496,,0,0.646325113,24201544,0.989698733,5653524,16326051,2221969,0,,
Canada,1980,442.8469,2.74777E+11,0,0,0,7.537,1.169226867,,0,0.900067442,24515667,1.289594978,5584236,16632230,2299201,0,,
Canada,1981,429.6297,3.07247E+11,0,0,0,7.607,1.198903121,,0,0.486517345,24819915,1.233397255,5543463,16906146,2370306,0,,
Canada,1982,414.4549,3.14648E+11,0,0,0,11.04,1.233734912,,0,0.356449698,25116942,1.189624341,5531424,17149677,2435840,0,,
Canada,1983,408.3385,3.41866E+11,0,0,0,12.018,1.232411827,,0,0.371859889,25366451,0.988487567,5525823,17344744,2495884,0,,
Canada,1984,425.2333,3.56718E+11,0,0,0,11.344,1.295065611,,0,0.395074533,25607053,0.944034716,5519579,17523696,2563778,0,,
Canada,1985,421.7187,3.66186E+11,0,0,0,10.503,1.365507392,,0,0.336345719,25842116,0.913774275,5504347,17694065,2643705,0,,
Canada,1986,404.7079,3.79007E+11,0,0,0,9.593,1.389471059,,0,0.22911497,26100278,0.994040151,5497213,17871016,2732048,0,,
Canada,1987,430.9821,4.33134E+11,0,0,0,8.82,1.325982582,,0,0.345823584,26446601,1.318167782,5529945,18088104,2828552,0,,
Canada,1988,455.6691,5.0938E+11,0,0,0,7.762,1.230700847,,0,1.096893598,26791747,1.29662489,5578249,18295461,2918037,0,,
Canada,1989,462.8851,5.67212E+11,0,0,0,7.547,1.183972084,,0,0.790006586,27276781,1.794193515,5661275,18597598,3017907,0,,
Canada,1990,458.0149,5.96076E+11,0,0,0,8.131,1.166773627,,14657129,0.549339394,27691138,1.507660673,5736182,18842577,3112379,0,,
Canada,1991,449.7561,6.12528E+11,0,0,0,10.316,1.145725844,,14723928,0.469744785,28037420,1.242761231,5804904,19032708,3199807,0,,
Canada,1992,463.4967,5.94387E+11,0,0,0,11.197,1.20872292,,14690496,0.346063229,28371264,1.183675541,5874677,19214668,3281919,0,,
Canada,1993,464.16,5.79054E+11,0,0,0,11.377,1.290087882,,14776360,0.202891515,28684764,1.098930879,5929147,19398191,3357426,0,,
Canada,1994,478.6306,5.79944E+11,0,0,0,10.395,1.365673448,,14916387,0.297840897,29000663,1.095258107,5964127,19605262,3431274,0,,
Canada,1995,491.4137,6.05961E+11,0,0,0,9.489,1.372445418,,15019710,0.403004703,29302311,1.034769484,5981228,19816807,3504276,0,,
Canada,1996,507.7287,6.30608E+11,0,0,0,9.62,1.363521636,,15170582,0.298429961,29610218,1.045311783,5989226,20041214,3579778,0,,
Canada,1997,522.0219,6.54987E+11,1.40203E+11,0,0,9.101,1.384598028,,15409638,0.218185373,29905948,0.993788591,5985367,20265610,3654970,0,,
Canada,1998,529.6357,6.34E+11,1.4728E+11,0,0,8.279,1.483505302,,15645133,0.104340832,30155173,0.829909353,5962915,20470263,3721995,0,,
Canada,1999,543.8656,6.78412E+11,1.59039E+11,0,0,7.583,1.485704819,,15924535,0.12505864,30401286,0.812842624,5929109,20688980,3783197,0,,
Canada,2000,566.2614,7.44773E+11,1.7345E+11,0,0,6.829,1.485394095,,16186923,0.180010591,30685730,0.931281553,5893763,20945109,3846858,0,,
Canada,2001,558.3605,7.38982E+11,1.67126E+11,0,0,7.219,1.548839955,,16454900,0.122183454,31020855,1.086199455,5865073,21240018,3915764,0,,
Canada,2002,563.7285,7.60649E+11,1.70194E+11,0,0,7.665,1.570342834,,16941931,0.138256427,31359199,1.084793283,5838863,21535514,3984823,0,,
Canada,2003,580.7924,8.95541E+11,1.68011E+11,0,0,7.574,1.401014548,,17341662,0.153175451,31642461,0.89922681,5802193,21788580,4051687,0,,
Canada,2004,579.1628,1.02669E+12,1.72093E+11,10116357,9765651,7.185,1.301281595,,17554856,0.285289345,31938807,0.932186964,5759801,22053537,4125469,0,,
Canada,2005,572.8548,1.17311E+12,1.75549E+11,11758297,11284946,6.758,1.211405134,57.54,17706025,0.278767398,32242732,0.94708627,5709300,22326837,4206596,0,,
Canada,2006,568.1732,1.31926E+12,1.72716E+11,12753871,12242897,6.484,1.134344726,58.64,17980503,0.60274695,32571193,1.013559391,5665550,22602298,4303345,0,,
Canada,2007,591.8887,1.46882E+12,1.67512E+11,12563764,12605198,6.156,1.074045622,58.44,18289463,0.785283814,32888886,0.970654173,5635516,22843813,4409556,0,,
Canada,2008,575.7699,1.55299E+12,1.5856E+11,12613444,13253130,6.284,1.067086918,58.66,18579576,0.513529437,33247298,1.083871149,5627068,23091639,4528591,0,,
Canada,2009,542.8107,1.37463E+12,1.36696E+11,9087571,10670246,8.46,1.141535406,59.37,18747581,0.203571172,33630069,1.144707685,5628544,23343138,4658387,0,,
Canada,2010,554.7343,1.61734E+12,1.43297E+11,10770794,13084903,8.178,1.030112735,59.6,18934218,0.449991271,34005902,1.11135203,5632381,23575491,4798030,0,,
Canada,2011,563.3204,1.79333E+12,1.48268E+11,12268473,14537388,7.637,0.989258159,60.34,19112505,0.555035052,34339221,0.975407251,5639181,23745000,4955040,0,,
Canada,2012,564.2212,1.82837E+12,1.50429E+11,12071409,15086166,7.392,0.999364744,60.11,19332146,0.338173536,34713395,1.083746522,5667832,23900795,5144768,0,,
Canada,2013,568.8538,1.8466E+12,1.49937E+11,12568345,15352878,7.143,1.030137364,61.04,19544962,0.280229668,35080992,1.053380981,5708182,24030435,5342375,0,,
Canada,2014,566.4689,1.80575E+12,1.54393E+11,13173242,16071861,7.023,1.104747132,63.47,19594831,0.252537146,35434066,1.001422847,5754821,24143294,5535951,0,,
Canada,2015,565.6441,1.55651E+12,1.55268E+11,12496078,14951442,6.945,1.278786204,62.8,19705946,0.153735193,35704498,0.760300145,5795797,24192340,5716361,0,,
Canada,2016,558.8716,1.52799E+12,1.55254E+11,12125288,14730401,7.038,1.325615164,63.19,19857477,0.160582353,36110803,1.13153974,5857782,24335145,5917875,0,,
Canada,2017,569.603,1.64927E+12,1.58273E+11,12579559,16039251,6.426,1.297935846,64.11,20155417,0.204739487,36545075,1.195435755,5910017,24510756,6124302,0,,
Canada,2018,579.0788,1.72533E+12,1.63117E+11,13582292,17001800,5.837,1.295817928,64.04,20391340,0.125273089,37072620,1.433226157,5963126,24759072,6350422,1,,
Canada,2019,582.025,1.74373E+12,1.63085E+11,12679832,16353958,5.69,1.326793363,65.1,20799435,0.188938776,37618495,1.461712599,6012734,25010539,6595222,0,,
Canada,2020,526.5816,1.65568E+12,1.49168E+11,12420863,15970566,9.657,1.341152672,67.88,20505333,0.233498836,38028638,1.084368971,6037542,25151490,6839606,0,,
Canada,2021,540.3116,2.00747E+12,1.57985E+11,16880640,20490265,7.527,1.253876902,65.32,21005652,1.184260348,38239864,0.553902422,6020135,25152138,7067591,0,,
Canada,2022,550.6116,2.16148E+12,1.63789E+11,17256664,22499463,5.28,1.301554775,65.8,21456376,0,38939056,1.811922553,6054208,25509499,7375348,0,,
Canada,2023,549.299,2.14247E+12,1.6271E+11,15521011,19314706,5.415,1.349908641,65.23,22197237,0,40097761,2.932274012,6136779,26198809,7762172,0,,
Chile,1960,13.4765,4110000000,4361205011,0,0,,0.001048969,,0,0,8153350,0,3234769,4646341,272241,0,,
Chile,1961,14.4547,4829238095,4685188019,0,0,,0.001050136,,0,0,8324802,2.081036606,3305518,4735521,283762,0,,
Chile,1962,16.7074,5631285444,5127497077,0,0,,0.001057636,,0,0,8497059,2.048085182,3371291,4830214,295553,0,,
Chile,1963,17.337,5591307028,5329384355,0,0,,0.001621786,,0,0,8670144,2.016529603,3431171,4931410,307563,0,,
Chile,1964,17.5051,5964195925,5599963571,0,0,,0.002307433,,0,0,8842525,1.96870697,3485912,5037232,319381,0,,
Chile,1965,17.7473,6108679126,5847087003,0,0,,0.003156658,,0,0,9012938,1.908863125,3535934,5146040,330964,0,,
Chile,1966,18.7725,7162633082,6583012207,0,0,,0.003851138,,0,0,9181722,1.855366814,3582274,5256972,342476,0,,
Chile,1967,19.2383,7057478295,6771705607,0,0,,0.005068269,,0,0,9348939,1.804809219,3626303,5368882,353753,0,,
Chile,1968,21.2022,7192102967,6990975296,0,0,,0.006876466,,0,0,9514716,1.757679177,3667064,5482899,364753,0,,
Chile,1969,22.5315,8359596194,7178621564,0,0,,0.008617582,,0,0,9680282,1.72513804,3703916,5600347,376020,0,,
Chile,1970,24.6358,9144112431,7320717537,0,0,,0.011277504,,0,9.598958324,9845344,1.690761998,3736381,5721456,387507,0,,
Chile,1971,27.0558,10876091408,8314656358,0,0,,0.012208644,,0,6.067804127,10009701,1.655606968,3763151,5847344,399205,0,,
Chile,1972,28.139,11833904488,8500627212,0,0,,0.020835225,,0,5.247820509,10174678,1.634736189,3784566,5978425,411687,0,,
Chile,1973,27.5885,16826390944,7843655851,0,0,,0.071641908,,0,6.806755588,10340362,1.61527935,3801484,6113588,425290,0,,
Chile,1974,25.878,16209693232,7643443985,0,0,,0.592826261,,0,9.903446165,10505817,1.587422562,3813723,6252307,439788,0,,
Chile,1975,22.9467,7621570062,5696928104,0,0,14.69,4.910416667,,0,10.39176002,10671559,1.565306147,3822083,6394245,455231,0,,
Chile,1976,24.0289,10338624019,6039654796,0,0,12.75,13.05416667,,0,10.91940384,10838251,1.54994709,3827926,6538415,471909,0,,
Chile,1977,23.0169,13965595122,6552331204,0,0,11.83,21.53583333,,0,7.326657079,11005519,1.531523812,3831874,6683930,489716,0,,
Chile,1978,22.842,15992038535,7159563740,0,0,14.26,31.65583333,,0,6.080382371,11172695,1.507598099,3834196,6830438,508060,0,,
Chile,1979,24.7297,21806136346,7725434514,0,0,13.63,37.24583333,,0,7.558803903,11339779,1.484395433,3835182,6977784,526813,0,,
Chile,1980,25.0999,29036709872,8202403681,0,0,10.46,39,,0,6.872697815,11508550,1.477342781,3835799,7126610,546141,0,,
Chile,1981,24.3471,34509878044,8412249171,0,0,11.35,39,,0,4.024030991,11678717,1.467788809,3836713,7276528,565476,0,,
Chile,1982,20.4753,19529291465,6649295738,0,0,19.6,50.90833333,,0,4.940061716,11850214,1.457780101,3838450,7426890,584874,0,,
Chile,1983,20.6741,20362016672,6855266835,0,0,14.65,78.78833333,,0,7.063378704,12026138,1.47365212,3842442,7578535,605162,0,,
Chile,1984,22.0047,19671768024,7464907777,0,0,13.91,98.4775,,0,6.003143208,12207733,1.498715571,3850009,7730799,626925,0,,
Chile,1985,21.2922,17717662228,7665433782,0,0,,160.86,,0,7.213485139,12395274,1.524566753,3861858,7882701,650714,0,,
Chile,1986,22.0225,18897110626,8249451786,0,0,8.71,192.93,,0,6.065928382,12588914,1.550131447,3878771,8033562,676581,0,,
Chile,1987,22.4102,22250729667,8684747811,0,0,,219.4066667,,0,7.492382119,12790150,1.585875803,3901232,8184307,704611,0,,
Chile,1988,26.6,26042571616,9450097525,0,0,6.23,245.0116667,,0,10.90380802,12999424,1.622970535,3929003,8334644,735778,0,,
Chile,1989,32.0178,29936735491,10485048021,0,0,5.29,266.9541667,,0,11.83685503,13215005,1.644787763,3961822,8481766,771417,0,,
Chile,1990,32.9081,33137824762,10588521466,0,0,5.63,304.9033333,,4947079,9.54796165,13437176,1.667226756,3998887,8626905,811383,0,,
Chile,1991,30.8918,37846188228,11153648781,0,0,5.23,349.2158333,,5112321,4.755795503,13662491,1.66290008,4037849,8769031,855611,0,,
Chile,1992,32.0006,45949608552,12426711078,0,0,4.35,362.5758333,,5316439,3.637224432,13884577,1.6124461,4073476,8907272,903829,0,,
Chile,1993,34.0978,49287378599,13328292501,0,0,4.49,404.1658333,,5475416,2.264798518,14102276,1.555754703,4103892,9044476,953909,0,,
Chile,1994,37.9749,56998601184,13872328139,0,0,5.87,420.1766667,,5619145,4.06408791,14316256,1.505947204,4130557,9182558,1003142,0,,
Chile,1995,41.5625,73444831671,14917432887,0,0,4.7,396.7733333,,5810257,5.71244002,14527381,1.463953874,4154144,9322900,1050336,0,,
Chile,1996,48.2263,78584098983,15396883703,0,0,7.414,412.2666667,,5980808,4.354086416,14734046,1.412565671,4172847,9465642,1095558,0,,
Chile,1997,55.942,85741415285,16191030009,0,0,7.136,419.295,,6086471,4.103319096,14932434,1.337475544,4182561,9611115,1138758,0,,
Chile,1998,57.2585,81990010704,16112943425,0,0,7.307,460.2875,,6211120,1.998272429,15127799,1.299841892,4183480,9763103,1181217,0,,
Chile,1999,61.408,75578685736,16165043526,0,0,11.158,508.7766667,,6313009,2.995969801,15319313,1.258027532,4174841,9920304,1224168,0,,
Chile,2000,58.5026,78339750722,17155031810,0,0,10.491,539.5875,,6343733,4.34085503,15503635,1.196019259,4157102,10078820,1267713,0,,
Chile,2001,52.9184,71574739561,17273692056,0,0,10.39,634.9383333,,6355065,3.319689167,15683849,1.155694418,4132126,10239985,1311738,0,,
Chile,2002,54.8356,70264045939,17527935369,0,0,10.168,688.9366667,,6411103,2.824616294,15857925,1.103791863,4097021,10404916,1355987,0,,
Chile,2003,55.1002,76492579644,17877522433,0,0,9.765,691.3975,,6589050,4.380384399,16024752,1.04651515,4051409,10574027,1399316,0,,
Chile,2004,59.2284,99075985773,18726240029,235749,1024309,10.162,609.5291667,,6752634,9.080818663,16187322,1.009381639,3997792,10747141,1442389,0,,
Chile,2005,61.1275,1.22294E+11,19585235339,267472,1316313,9.34,559.7675,26.36,6916575,9.275351028,16348778,0.992481123,3939027,10923684,1486068,0,,
Chile,2006,64.0519,1.53844E+11,20496097587,340472,1420438,9.024,530.275,26.82,7184183,16.87038517,16509195,0.976434393,3877665,11101753,1529777,0,,
Chile,2007,70.4764,1.72491E+11,20848179567,345152,1638975,8.427,522.4641667,27.32,7369317,16.5646132,16671581,0.978803488,3821408,11276141,1574032,0,,
Chile,2008,70.5525,1.79895E+11,21476176938,419238,1895043,9.285,522.4610358,27.56,7648250,13.09847541,16838988,0.99913787,3775327,11444084,1619576,0,,
Chile,2009,65.9598,1.71778E+11,20502782050,364834,1317832,11.313,560.8598948,27.53,7744258,8.12539087,17009731,1.008868006,3736516,11605738,1667478,0,,
Chile,2010,71.3475,2.17051E+11,21206188603,444138,1869226,8.278,510.2491667,26.91,8113921,11.31766331,17181464,1.004553624,3701398,11762321,1717745,0,,
Chile,2011,78.0715,2.51383E+11,23262942262,575416,2154519,7.277,483.6675,27.5,8424492,11.52468674,17351816,0.986604121,3669251,11912072,1770493,0,,
Chile,2012,79.6208,2.67025E+11,24464332362,530086,2307046,6.562,486.4713034,28.9,8539046,8.457771398,17519119,0.959562935,3642839,12049562,1826718,0,,
Chile,2013,81.7368,2.77395E+11,24703215080,472372,2401282,6.074,495.2728776,29.35,8667171,7.000310675,17687006,0.953744683,3622174,12176080,1888752,0,,
Chile,2014,77.5899,2.59561E+11,24826169771,475662,2345327,6.483,570.3482161,29.85,8828997,6.159700968,17864195,0.99681846,3608472,12298776,1956947,0,,
Chile,2015,81.7822,2.4245E+11,25212084680,477776,2253422,6.313,654.1240843,29.98,8968101,3.287716523,18047625,1.021566689,3598561,12418768,2030296,0,,
Chile,2016,84.2505,2.49345E+11,25189001827,366210,2080836,6.673,676.957736,30.35,9121865,2.429155677,18267221,1.209415437,3591225,12567064,2108932,1,,
Chile,2017,84.1383,2.76154E+11,25427044757,419859,2234613,7.257,648.8337926,30.18,9423968,4.406047545,18558868,1.583948258,3588546,12777948,2192375,0,,
Chile,2018,84.4389,2.95858E+11,26755002591,429387,2532347,7.623,641.2768131,30.82,9671888,4.991578943,18893191,1.785385849,3591265,13022716,2279210,0,,
Chile,2019,91.9771,2.78285E+11,26275565522,427271,2319935,7.493,702.8974226,30.76,9843775,1.753235661,19197744,1.599117953,3590541,13240877,2366326,0,,
Chile,2020,80.1782,2.54042E+11,25701217891,364845,2192765,10.934,792.7272061,35.18,8906788,4.602399709,19370624,0.896491954,3566677,13358054,2445893,0,,
Chile,2021,83.6552,3.15515E+11,27167535176,469456,3586436,9.281,758.9553787,35.59,9171143,16.22742658,19456334,0.441498091,3520932,13414555,2520847,0,,
Chile,2022,82.5369,3.02117E+11,26030861016,453575,3395619,8.249,873.3141895,33.24,9670728,0,19553036,0.495789591,3472141,13480325,2600569,0,,
Chile,2023,77.2877,3.35533E+11,26512674579,375954,2449778,9.013,840.0665267,32.73,9991796,0,19658835,0.53962871,3417559,13549330,2691947,0,,
Colombia,1960,16.3905,4031152977,0,0,0,,6.635,,0,0,15606209,0,7301458,7859575,445176,0,,
Colombia,1961,18.1963,4540447761,0,0,0,,6.7,,0,0,16095203,3.085242939,7557951,8081078,456175,0,,
Colombia,1962,19.4195,4955538219,0,0,0,,6.961666667,,0,0,16599029,3.082292239,7818164,8312881,467984,0,,
Colombia,1963,21.2328,4836166667,0,0,0,,9,,0,0,17113823,3.054229986,8081316,8551838,480669,0,,
Colombia,1964,21.6829,5973366667,0,0,0,,9,,0,0,17637411,3.013577157,8336057,8807074,494280,0,,
Colombia,1965,22.8587,5760761905,6770970913,0,0,,10.5,,0,0,18169050,2.969732596,8577740,9082524,508787,0,,
Colombia,1966,23.4742,5428518519,6989446806,0,0,,13.5,,0,0,18702688,2.894765979,8810241,9368218,524229,0,,
Colombia,1967,24.6868,5825170438,7446820745,0,0,,14.50666667,,0,0,19235618,2.809640777,9029307,9665603,540708,0,,
Colombia,1968,26.5728,5960212869,7926398633,0,0,,16.29166667,,0,0,19766796,2.72398957,9231438,9977277,558081,0,,
Colombia,1969,28.0163,6450175214,8479441438,0,0,,17.32166667,,0,0,20291942,2.622030112,9414377,10301139,576426,0,,
Colombia,1970,28.3701,7198360460,9016310996,0,0,,18.44416667,,0,0.01718032,20811782,2.529540722,9577387,10638153,596242,0,,
Colombia,1971,30.2814,7820380971,9785499652,0,0,,19.93333333,,0,0.026099187,21319096,2.408392825,9719658,10981851,617586,0,,
Colombia,1972,31.4252,8671358733,10834156530,0,0,,21.86666667,,0,0.011149191,21819563,2.320375581,9842578,11336809,640176,0,,
Colombia,1973,33.6308,10315760000,11758361645,0,0,,23.57166667,,0,0.009349624,22325374,2.291692644,9949545,11711540,664289,0,,
Colombia,1974,36.3944,12370029584,12737939571,0,0,,26.06166667,,0,0.012268796,22833469,2.250351905,10043652,12099118,690698,0,,
Colombia,1975,35.809,13098633902,12895560197,0,0,10.55,30.9275,,0,0.019790786,23344644,2.21401806,10128681,12496428,719534,0,,
Colombia,1976,37.9797,15341403660,13460801468,0,0,,34.695,,0,0.022033331,23858810,2.178596237,10208406,12899235,751168,0,,
Colombia,1977,39.241,19470960619,13654743369,0,0,9.4,36.77416667,,0,0.016919951,24393494,2.216291624,10286379,13321068,786048,0,,
Colombia,1978,41.5342,23263511958,15016311456,0,0,,39.095,,0,0.009644537,24950337,2.257087172,10360468,13766804,823065,0,,
Colombia,1979,44.2669,27940411250,15935308236,0,0,,42.54833333,,0,0.052239022,25515626,2.240371968,10431955,14223582,860089,0,,
Colombia,1980,44.1742,33400735644,16128290707,0,0,9.1,47.27833333,,0,0.50090937,26104498,2.281658784,10510198,14697711,896589,0,,
Colombia,1981,44.2603,36388366869,15701207341,0,0,8.13,54.48916667,,0,0.253160621,26713267,2.305269674,10598183,15181898,933186,0,,
Colombia,1982,45.6793,38968039722,15475056008,0,0,11.46,64.08583333,,0,0.146454348,27338331,2.312944996,10696842,15671134,970355,0,,
Colombia,1983,49.2096,38729822782,15652002293,0,0,11.13,78.8575,,0,0.244720173,27988173,2.349224474,10804915,16175391,1007868,0,,
Colombia,1984,48.7015,38253120738,16589228243,0,0,13,100.8175,,0,0.277520221,28642690,2.311623418,10914677,16683199,1044814,0,,
Colombia,1985,48.0795,34894419443,17079222798,0,0,13.89,142.3116667,,0,0.25964251,29268470,2.161256512,11018297,17172348,1077824,0,,
Colombia,1986,48.7543,34942489684,18094984937,0,0,12.94,194.2608333,,0,0.265949766,29879112,2.064881356,11124470,17643146,1111496,0,,
